ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,behaviorVariationId,sortId,wanderingEquipId,weight,weaponWeightRate,fixPrice,reinforcePrice,sellValue,correctStrength,correctAgility,correctMagic,correctFaith,physGuardCutRate,magGuardCutRate,fireGuardCutRate,thunGuardCutRate,spEffectBehaviorId0,spEffectBehaviorId1,spEffectBehaviorId2,residentSpEffectId,residentSpEffectId1,residentSpEffectId2,materialSetId,originEquipWep,originEquipWep1,originEquipWep2,originEquipWep3,originEquipWep4,originEquipWep5,originEquipWep6,originEquipWep7,originEquipWep8,originEquipWep9,originEquipWep10,originEquipWep11,originEquipWep12,originEquipWep13,originEquipWep14,originEquipWep15,weakA_DamageRate,weakB_DamageRate,weakC_DamageRate,weakD_DamageRate,sleepGuardResist_MaxCorrect,madnessGuardResist_MaxCorrect,saWeaponDamage,equipModelId,iconId,durability,durabilityMax,attackThrowEscape,parryDamageLife,attackBasePhysics,attackBaseMagic,attackBaseFire,attackBaseThunder,attackBaseStamina,guardAngle,saDurability,staminaGuardDef,reinforceTypeId,trophySGradeId,trophySeqId,throwAtkRate,bowDistRate,equipModelCategory,equipModelGender,weaponCategory,wepmotionCategory,guardmotionCategory,atkMaterial,defSeMaterial1,correctType_Physics,spAttribute,spAtkcategory,wepmotionOneHandId,wepmotionBothHandId,properStrength,properAgility,properMagic,properFaith,overStrength,attackBaseParry,defenseBaseParry,guardBaseRepel,attackBaseRepel,guardCutCancelRate,guardLevel,slashGuardCutRate,blowGuardCutRate,thrustGuardCutRate,poisonGuardResist,diseaseGuardResist,bloodGuardResist,curseGuardResist,atkAttribute,rightHandEquipable,leftHandEquipable,bothHandEquipable,arrowSlotEquipable,boltSlotEquipable,enableGuard,enableParry,enableMagic,enableSorcery,enableMiracle,enableVowMagic,isNormalAttackType,isBlowAttackType,isSlashAttackType,isThrustAttackType,isEnhance,isHeroPointCorrect,isCustom,disableBaseChangeReset,disableRepair,isDarkHand,simpleModelForDlc,lanternWep,isVersusGhostWep,baseChangeCategory,isDragonSlayer,isDeposit,disableMultiDropShare,isDiscard,isDrop,showLogCondType,enableThrow,showDialogCondType,disableGemAttr,defSfxMaterial1,wepCollidableType0,wepCollidableType1,postureControlId_Right,postureControlId_Left,traceSfxId0,traceDmyIdHead0,traceDmyIdTail0,traceSfxId1,traceDmyIdHead1,traceDmyIdTail1,traceSfxId2,traceDmyIdHead2,traceDmyIdTail2,traceSfxId3,traceDmyIdHead3,traceDmyIdTail3,traceSfxId4,traceDmyIdHead4,traceDmyIdTail4,traceSfxId5,traceDmyIdHead5,traceDmyIdTail5,traceSfxId6,traceDmyIdHead6,traceDmyIdTail6,traceSfxId7,traceDmyIdHead7,traceDmyIdTail7,defSfxMaterial2,defSeMaterial2,absorpParamId,toughnessCorrectRate,isValidTough_ProtSADmg,isDualBlade,isAutoEquip,isEnableEmergencyStep,invisibleOnRemo,unknown_0x17c_5,isArrow,isWeaponCatalyst,correctType_Magic,correctType_Fire,correctType_Thunder,weakE_DamageRate,weakF_DamageRate,darkGuardCutRate,attackBaseDark,correctType_Dark,correctType_Poison,sortGroupId,atkAttribute2,sleepGuardResist,madnessGuardResist,correctType_Blood,properLuck,freezeGuardResist,autoReplenishType,swordArtsParamId,correctLuck,arrowBoltEquipId,DerivationLevelType,enchantSfxSize,wepType,physGuardCutRate_MaxCorrect,magGuardCutRate_MaxCorrect,fireGuardCutRate_MaxCorrect,thunGuardCutRate_MaxCorrect,darkGuardCutRate_MaxCorrect,poisonGuardResist_MaxCorrect,diseaseGuardResist_MaxCorrect,bloodGuardResist_MaxCorrect,curseGuardResist_MaxCorrect,freezeGuardResist_MaxCorrect,staminaGuardDef_MaxCorrect,residentSfxId_1,residentSfxId_2,residentSfxId_3,residentSfxId_4,residentSfx_DmyId_1,residentSfx_DmyId_2,residentSfx_DmyId_3,residentSfx_DmyId_4,staminaConsumptionRate,vsPlayerDmgCorrectRate_Physics,vsPlayerDmgCorrectRate_Magic,vsPlayerDmgCorrectRate_Fire,vsPlayerDmgCorrectRate_Thunder,vsPlayerDmgCorrectRate_Dark,vsPlayerDmgCorrectRate_Poison,vsPlayerDmgCorrectRate_Blood,vsPlayerDmgCorrectRate_Freeze,attainmentWepStatusStr,attainmentWepStatusDex,attainmentWepStatusMag,attainmentWepStatusFai,attainmentWepStatusLuc,attackElementCorrectId,saleValue,reinforceShopCategory,maxArrowQuantity,residentSfx_1_IsVisibleForHang,residentSfx_2_IsVisibleForHang,residentSfx_3_IsVisibleForHang,residentSfx_4_IsVisibleForHang,isSoulParamIdChange_model0,isSoulParamIdChange_model1,isSoulParamIdChange_model2,isSoulParamIdChange_model3,wepSeIdOffset,baseChangePrice,levelSyncCorrectId,correctType_Sleep,correctType_Madness,rarity,gemMountType,wepRegainHp,spEffectMsgId0,spEffectMsgId1,spEffectMsgId2,originEquipWep16,originEquipWep17,originEquipWep18,originEquipWep19,originEquipWep20,originEquipWep21,originEquipWep22,originEquipWep23,originEquipWep24,originEquipWep25,vsPlayerDmgCorrectRate_Sleep,vsPlayerDmgCorrectRate_Madness,saGuardCutRate,defMaterialVariationValue,spAttributeVariationValue,stealthAtkRate,vsPlayerDmgCorrectRate_Disease,vsPlayerDmgCorrectRate_Curse,restrictSpecialSwordArt,pad,
30120000,Iron Roundshield,0,0,[0|0|0],3000,7107000,0,3,0,600,140,100,24,0,0,0,80,42,42,18,-1,-1,-1,-1,-1,-1,0,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,1,1,1,1,15,15,5,2116,12012,0,0,1,10,74,0,0,0,59,60,0,41,8000,-1,-1,0,-1,7,0,12,48,2,0,160,0,0,0,0,15,8,0,0,0,99,0,0,30,60,0,2,0,0,0,22,22,22,22,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,106,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.015,0,0,0,1,1,0,0,0,0,0,0,1,1,42,0,0,6,20,1,22,22,6,0,22,0,10,0,0,0,0,65,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.06,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,6,1400,310,6,6,1,2,45,-1,-1,-1,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
30120100,Heavy Iron Roundshield,0,0,[0|0|0],3000,7107001,0,3,0,600,140,100,22,0,0,0,80,42,42,18,-1,-1,-1,-1,-1,-1,0,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,1,1,1,1,15,15,5,2116,12012,0,0,1,10,72,0,0,0,59,60,0,41,100,-1,-1,0,-1,7,0,12,48,2,0,160,1,0,0,0,15,8,0,0,0,99,0,0,30,60,0,2,0,0,0,22,22,22,22,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,106,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.015,0,0,0,1,1,0,0,0,0,0,0,1,1,42,0,0,6,20,1,22,22,6,0,22,0,10,0,0,0,0,65,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.06,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,6,1400,310,6,6,1,2,45,-1,-1,-1,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
30120200,Keen Iron Roundshield,0,0,[0|0|0],3000,7107002,0,3,0,600,140,100,4,21,0,0,80,42,42,18,-1,-1,-1,-1,-1,-1,0,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,1,1,1,1,15,15,5,2116,12012,0,0,1,10,72,0,0,0,59,60,0,41,200,-1,-1,0,-1,7,0,12,48,2,0,160,2,0,0,0,15,8,0,0,0,99,0,0,30,60,0,2,0,0,0,22,22,22,22,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,106,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.015,0,0,0,1,1,0,0,0,0,0,0,1,1,42,0,0,6,20,1,22,22,6,0,22,0,10,0,0,0,0,65,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.06,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,6,1400,310,6,6,1,2,45,-1,-1,-1,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
30120300,Quality Iron Roundshield,0,0,[0|0|0],3000,7107003,0,3,0,600,140,100,26,26,0,0,80,42,42,18,-1,-1,-1,-1,-1,-1,0,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,1,1,1,1,15,15,5,2116,12012,0,0,1,10,72,0,0,0,59,60,0,41,300,-1,-1,0,-1,7,0,12,48,2,0,160,8,0,0,0,15,8,0,0,0,99,0,0,30,60,0,2,0,0,0,22,22,22,22,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,106,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.015,0,0,0,1,1,0,0,0,0,0,0,1,1,42,0,0,6,20,1,22,22,6,0,22,0,10,0,0,0,0,65,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.06,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,6,1400,310,6,6,1,2,45,-1,-1,-1,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
30120400,Fire Iron Roundshield,0,0,[0|0|0],3000,7107005,0,3,0,600,140,100,19,12,0,0,80,42,42,18,-1,-1,-1,-1,-1,-1,0,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,1,1,1,1,15,15,5,2116,12012,0,0,1,10,72,0,72,0,59,60,0,41,400,-1,-1,0,-1,7,0,12,48,2,0,160,0,11,0,0,15,8,0,0,0,99,0,0,30,60,0,2,0,0,0,22,22,22,22,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,106,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.015,0,0,0,1,1,0,0,0,0,4,0,1,1,42,0,0,6,20,1,22,22,6,0,22,0,10,0,0,0,0,65,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.06,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10005,0,1,1,0,0,0,0,1,0,0,0,6,1400,310,6,6,1,2,45,-1,-1,-1,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
30120500,Flame Art Iron Roundshield,0,0,[0|0|0],3000,7107006,0,3,0,600,140,100,9,0,0,16,80,42,42,18,-1,-1,-1,-1,-1,-1,0,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,1,1,1,1,15,15,5,2116,12012,0,0,1,10,72,0,72,0,59,60,0,41,500,-1,-1,0,-1,7,0,12,48,2,0,160,0,11,0,0,15,8,0,0,0,99,0,0,30,60,0,2,0,0,0,22,22,22,22,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,106,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.015,0,0,0,1,1,0,0,0,0,4,0,1,1,42,0,0,6,20,1,22,22,6,0,22,0,10,0,0,0,0,65,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.06,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,6,1400,310,6,6,1,2,45,-1,-1,-1,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
30120600,Lightning Iron Roundshield,0,0,[0|0|0],3000,7107007,0,3,0,600,140,100,4,20,0,0,80,42,42,18,-1,-1,-1,-1,-1,-1,0,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,1,1,1,1,15,15,5,2116,12012,0,0,1,10,72,0,0,72,59,60,0,41,600,-1,-1,0,-1,7,0,12,48,2,0,160,0,12,0,0,15,8,0,0,0,99,0,0,30,60,0,2,0,0,0,22,22,22,22,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,106,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.015,0,0,0,1,1,0,0,0,0,0,4,1,1,42,0,0,6,20,1,22,22,6,0,22,0,10,0,0,0,0,65,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.06,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,6,1400,310,6,6,1,2,45,-1,-1,-1,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
30120700,Sacred Iron Roundshield,0,0,[0|0|0],3000,7107008,0,3,0,600,140,100,12,0,0,14,80,42,42,18,-1,-1,-1,-1,-1,-1,0,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,1,1,1,1,15,15,5,2116,12012,0,0,1,10,72,0,0,0,59,60,0,41,700,-1,-1,0,-1,7,0,12,48,2,0,160,0,13,0,0,15,8,0,0,0,99,0,0,30,60,0,2,0,0,0,22,22,22,22,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,106,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.015,0,0,0,1,1,0,0,0,0,0,0,1,1,42,72,4,6,20,1,22,22,6,0,22,0,10,0,0,0,0,65,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.06,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,6,1400,310,6,6,1,2,45,-1,-1,-1,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
30120800,Magic Iron Roundshield,0,0,[0|0|0],3000,7107004,0,3,0,600,140,100,9,0,16,0,80,42,42,18,-1,-1,-1,-1,-1,-1,0,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,1,1,1,1,15,15,5,2116,12012,0,0,1,10,72,72,0,0,59,60,0,41,800,-1,-1,0,-1,7,0,12,48,2,0,160,0,10,0,0,15,8,0,0,0,99,0,0,30,60,0,2,0,0,0,22,22,22,22,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,106,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.015,0,0,0,1,1,0,0,0,4,0,0,1,1,42,0,0,6,20,1,22,22,6,0,22,0,10,0,0,0,0,65,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.06,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,6,1400,310,6,6,1,2,45,-1,-1,-1,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
30120900,Cold Iron Roundshield,0,0,[0|0|0],3000,7107011,0,3,0,600,140,100,22,0,15,0,80,42,42,18,-1,107500,-1,-1,-1,-1,0,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,1,1,1,1,15,15,5,2116,12012,0,0,1,10,72,61,0,0,59,60,0,41,900,-1,-1,0,-1,7,0,12,48,2,0,160,0,10,0,0,15,8,0,0,0,99,0,0,30,60,0,2,0,0,0,22,22,22,22,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,106,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.015,0,0,0,1,1,0,0,0,4,0,0,1,1,42,0,0,6,20,1,22,22,6,0,22,0,10,0,0,0,0,65,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.06,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,6,1400,310,6,6,1,2,45,6601,-1,-1,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
30121000,Poison Iron Roundshield,0,0,[0|0|0],3000,7107009,0,3,0,600,140,100,21,0,0,0,80,42,42,18,-1,106000,-1,-1,-1,-1,0,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,1,1,1,1,15,15,5,2116,12012,0,0,1,10,72,0,0,0,59,60,0,41,1000,-1,-1,0,-1,7,0,12,48,2,0,160,0,0,0,0,15,8,0,0,0,99,0,0,30,60,0,2,0,0,0,22,22,22,22,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,106,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.015,0,0,0,1,1,0,0,0,0,0,0,1,1,42,0,0,6,20,1,22,22,6,0,22,0,10,30,0,0,0,65,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.06,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10013,0,1,1,0,0,0,0,1,0,0,0,6,1400,310,6,6,1,2,45,6401,-1,-1,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
30121100,Bloody Iron Roundshield,0,0,[0|0|0],3000,7107010,0,3,0,600,140,100,21,0,0,0,80,42,42,18,105000,-1,-1,-1,-1,-1,0,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,1,1,1,1,15,15,5,2116,12012,0,0,1,10,72,0,0,0,59,60,0,41,1100,-1,-1,0,-1,7,0,12,48,2,0,160,0,0,0,0,15,8,0,0,0,99,0,0,30,60,0,2,0,0,0,22,22,22,22,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,106,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.015,0,0,0,1,1,0,0,0,0,0,0,1,1,42,0,0,6,20,1,22,22,6,0,22,0,10,30,0,0,0,65,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.06,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10013,0,1,1,0,0,0,0,1,0,0,0,6,1400,310,6,6,1,2,45,6501,-1,-1,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
30121200,Occult Iron Roundshield,0,0,[0|0|0],3000,7107012,0,3,0,600,140,100,22,0,0,0,80,42,42,18,-1,-1,-1,-1,-1,-1,0,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,1,1,1,1,15,15,5,2116,12012,0,0,1,10,72,0,0,0,59,60,0,41,1200,-1,-1,0,-1,7,0,12,48,2,0,160,7,0,0,0,15,8,0,0,0,99,0,0,30,60,0,2,0,0,0,22,22,22,22,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,106,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.015,0,0,0,1,1,0,0,0,0,0,0,1,1,42,0,0,6,20,1,22,22,6,0,22,0,10,22,0,0,0,65,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.06,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10013,0,1,1,0,0,0,0,1,0,0,0,6,1400,310,6,6,1,2,45,-1,-1,-1,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,30120000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
30130000,Gilded Iron Shield,1,0,[0|0|0],3000,7108000,0,3,0,600,140,100,24,0,0,0,78,40,38,17,-1,-1,-1,-1,-1,-1,0,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,1,1,1,1,15,15,5,2117,12013,0,0,1,10,74,0,0,0,59,60,0,41,8000,-1,-1,0,-1,7,0,12,48,2,0,160,0,0,0,0,15,8,0,0,0,99,0,0,30,60,0,2,0,0,0,22,22,22,22,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,106,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.015,0,0,0,1,1,0,0,0,0,0,0,1,1,51,0,0,6,20,1,22,22,6,0,22,0,302,0,0,0,0,65,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.06,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,6,1400,310,6,6,1,2,45,-1,-1,-1,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
30130100,Gilded Heavy Iron Shield,1,0,[0|0|0],3000,7108001,0,3,0,600,140,100,22,0,0,0,78,40,38,17,-1,-1,-1,-1,-1,-1,0,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,1,1,1,1,15,15,5,2117,12013,0,0,1,10,72,0,0,0,59,60,0,41,100,-1,-1,0,-1,7,0,12,48,2,0,160,1,0,0,0,15,8,0,0,0,99,0,0,30,60,0,2,0,0,0,22,22,22,22,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,106,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.015,0,0,0,1,1,0,0,0,0,0,0,1,1,51,0,0,6,20,1,22,22,6,0,22,0,302,0,0,0,0,65,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.06,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,6,1400,310,6,6,1,2,45,-1,-1,-1,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
30130200,Gilded Keen Iron Shield,1,0,[0|0|0],3000,7108002,0,3,0,600,140,100,4,21,0,0,78,40,38,17,-1,-1,-1,-1,-1,-1,0,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,1,1,1,1,15,15,5,2117,12013,0,0,1,10,72,0,0,0,59,60,0,41,200,-1,-1,0,-1,7,0,12,48,2,0,160,2,0,0,0,15,8,0,0,0,99,0,0,30,60,0,2,0,0,0,22,22,22,22,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,106,2,2,0,0,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,48,0.015,0,0,0,1,1,0,0,0,0,0,0,1,1,51,0,0,6,20,1,22,22,6,0,22,0,302,0,0,0,0,65,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.06,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,6,1400,310,6,6,1,2,45,-1,-1,-1,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,30130000,1,1,0,0,0,0,1,1,0,[0|0|0|0|0|0|0]
