ID,Name,soundBankId,soundBreakSEId,refDrawParamId,hitCreateType,behaviorType,collisionType,rainBlockingType,hp,defense,breakStopTime,breakSfxId,breakSfxCpId,breakLandingSfxId,breakBulletBehaviorId,breakBulletCpId,FragmentInvisibleWaitTime,FragmentInvisibleTime,BreakAiSoundID,breakItemLotType,animBreakIdMax,breakBulletAttributeDamageType,isBreakByPlayerCollide,isBreakByEnemyCollide,isBreak_ByChrRide,isDisableBreakForFirstAppear,isAnimBreak,isDamageCover,isAttackBacklash,unknown_0x3b_7,isLadder,isMoveObj,isSkydomeFlag,isAnimPauseOnRemoPlay,isBurn,isEnableRepick,isBreakOnPickUp,isBreakByHugeenemyCollide,navimeshFlag,burnBulletInterval,clothUpdateDist,lifeTime_forRuntimeCreate,contactSeId,repickAnimIdOffset,windEffectRate_0,windEffectRate_1,windEffectType_0,windEffectType_1,overrideMaterialId,autoCreateOffsetHeight,burnTime,burnBraekRate,burnSfxId,burnSfxId_1,burnSfxId_2,burnSfxId_3,burnSfxDelayTimeMin,burnSfxDelayTimeMin_1,burnSfxDelayTimeMin_2,burnSfxDelayTimeMin_3,burnSfxDelayTimeMax,burnSfxDelayTimeMax_1,burnSfxDelayTimeMax_2,burnSfxDelayTimeMax_3,burnBulletBehaviorId,burnBulletBehaviorId_1,burnBulletBehaviorId_2,burnBulletBehaviorId_3,burnBulletDelayTime,paintDecalTargetTextureSize,navimeshFlag_after,camNearBehaviorType,breakItemLotParamId,pickUpActionButtonParamId,pickUpItemLotParamId,autoDrawGroupBackFaceCheck,autoDrawGroupDepthWrite,autoDrawGroupShadowTest,debug_isHeightCheckEnable,hitCarverCancelAreaFlag,assetNavimeshNoCombine,navimeshFlagApply,navimeshFlagApply_after,autoDrawGroupPassPixelNum,pickUpReplacementEventFlag,pickUpReplacementAnimIdOffset,pickUpReplacementActionButtonParamId,pickUpReplacementItemLotParamId,slidingBulletHitType,isBushesForDamage,penetrationBulletType,unkR3,unkR4,soundBreakSECpId,debug_HeightCheckCapacityMin,debug_HeightCheckCapacityMax,repickActionButtonParamId,repickItemLotParamId,repickReplacementAnimIdOffset,repickReplacementActionButtonParamId,repickReplacementItemLotParamId,noGenerateCarver,noHitHugeAfterBreak,isEnabledBreakSync,isHiddenOnRepick,isCreateMultiPlayOnly,isDisableBulletHitSfx,isEnableSignPreBreak,isEnableSignPostBreak,unkR1,generateMultiForbiddenRegion,residentSeId0,residentSeId1,residentSeId2,residentSeId3,residentSeDmypolyId0,residentSeDmypolyId1,residentSeDmypolyId2,residentSeDmypolyId3,excludeActivateRatio_Xboxone_Grid,excludeActivateRatio_Xboxone_Legacy,excludeActivateRatio_PS4_Grid,excludeActivateRatio_PS4_Legacy,unknown_0x120,unknown_0x121,unknown_0x122,unknown_0x123,unknown_0x124,unknown_0x125,Reserve_0,
410398,,-1,-1,2010,1,1,0,0,-1,0,30,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,30,0,-1,0,0.5,0.5,0,0,-1,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,-1,-1,-99,99,-1,-1,0,-1,-1,1,0,1,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,128,191,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
410399,,-1,-1,2010,1,1,0,0,-1,0,30,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,30,0,-1,0,0.5,0.5,0,0,-1,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,-1,-1,-99,99,-1,-1,0,-1,-1,1,0,1,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,128,191,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
410705,,830102,830102002,2310,0,0,0,0,1,0,30,-1,-1,-1,-1,-1,1.5,3,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,30,30,0,-1,0,0.5,0.5,0,0,-1,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,-1,-1,-99,99,-1,-1,0,-1,-1,1,0,1,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,128,191,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
418018,,-1,-1,47040,2,1,0,0,-1,0,30,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,30,0,-1,0,0.5,0.5,0,0,-1,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,-1,-1,-99,99,-1,-1,0,-1,-1,0,0,1,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,128,191,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
418019,,-1,-1,2060,2,1,0,0,-1,0,30,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,30,0,-1,0,0.5,0.5,0,0,-1,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,-1,-1,-99,99,-1,-1,0,-1,-1,0,0,1,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,128,191,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
418020,,-1,-1,47040,2,1,0,0,-1,0,30,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,30,0,-1,0,0.5,0.5,0,0,-1,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,-1,-1,-99,99,-1,-1,0,-1,-1,0,0,1,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,128,191,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
420312,,-1,-1,2010,1,1,0,0,-1,0,30,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,30,0,-1,0,0.5,0.5,0,0,-1,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,-1,-1,-99,99,-1,-1,0,-1,-1,1,0,1,0,0,0,1,1,3,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,128,191,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
420710,,-1,-1,2010,1,1,0,0,-1,0,30,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,30,0,-1,0,0.5,0.5,0,0,-1,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,-1,-1,-99,99,-1,-1,0,-1,-1,0,0,1,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,128,191,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
420711,,-1,-1,2010,1,1,0,0,-1,0,30,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,30,0,-1,0,0.5,0.5,0,0,-1,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,-1,-1,-99,99,-1,-1,0,-1,-1,0,0,1,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,128,191,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
420725,,-1,-1,2010,1,1,0,0,-1,0,30,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,30,0,-1,0,0.5,0.5,0,0,-1,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,-1,-1,-99,99,-1,-1,0,-1,-1,0,0,1,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,128,191,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
420728,,-1,-1,2010,1,1,0,0,-1,0,30,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,30,0,-1,0,0.5,0.5,0,0,-1,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,-1,-1,-99,99,-1,-1,0,-1,-1,0,0,1,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,128,191,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
420731,,-1,-1,2010,2,1,0,0,-1,0,30,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,30,0,-1,0,0.5,0.5,0,0,-1,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,-1,-1,-99,99,-1,-1,0,-1,-1,0,0,1,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,128,191,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
