ID,Name,atkId_Bullet,sfxId_Bullet,sfxId_Hit,sfxId_Flick,life,dist,shootInterval,gravityInRange,gravityOutRange,hormingStopRange,initVellocity,accelInRange,accelOutRange,maxVellocity,minVellocity,accelTime,homingBeginDist,hitRadius,hitRadiusMax,spreadTime,expDelay,hormingOffsetRange,dmgHitRecordLifeTime,externalForce,spEffectIDForShooter,autoSearchNPCThinkID,HitBulletID,spEffectId0,spEffectId1,spEffectId2,spEffectId3,spEffectId4,numShoot,homingAngle,shootAngle,shootAngleInterval,shootAngleXInterval,damageDamp,spelDamageDamp,fireDamageDamp,thunderDamageDamp,staminaDamp,knockbackDamp,shootAngleXZ,lockShootLimitAng,pad2,prevVelocityDirRate,atkAttribute,spAttribute,Material_AttackType,Material_AttackMaterial,isPenetrateChr,isPenetrateObj,mayRemoteDetonate,pad,launchConditionType,FollowType,EmittePosType,isAttackSFX,isEndlessHit,isPenetrateMap,isHitBothTeam,isUseSharedHitList,isUseMultiDmyPolyIfPlace,isHitOtherBulletForceEraseA,isHitOtherBulletForceEraseB,isHitForceMagic,isIgnoreSfxIfHitWater,isIgnoreMoveStateIfHitWater,isHitDarkForceMagic,dmgCalcSide,isEnableAutoHoming,isSyncBulletCulcDumypolyPos,isOwnerOverrideInitAngle,isInheritSfxToChild,darkDamageDamp,bulletSfxDeleteType_byHit,bulletSfxDeleteType_byLifeDead,targetYOffsetRange,shootAngleYMaxRandom,shootAngleXMaxRandom,intervalCreateBulletId,intervalCreateTimeMin,intervalCreateTimeMax,predictionShootObserveTime,intervalCreateWaitTime,sfxPostureType,createLimitGroupId,pad5,isInheritSpeedToChild,isDisableHitSfx_byChrAndObj,isCheckWall_byCenterRay,isHitFlare,isUseBulletWallFilter,unknown_0xc3_5,isNonDependenceMagicForFunnleNum,isAiInterruptShootNoDamageBullet,randomCreateRadius,followOffset_BaseHeight,assetNo_Hit,lifeRandomRange,homingAngleX,ballisticCalcType,attachEffectType,seId_Bullet1,seId_Bullet2,seId_Hit,seId_Flick,howitzerShootAngleXMin,howitzerShootAngleXMax,howitzerInitMinVelocity,howitzerInitMaxVelocity,sfxId_ForceErase,bulletSfxDeleteType_byForceErase,pad3,followDmypoly_forSfxPose,followOffset_Radius,spBulletDistUpRate,nolockTargetDist,pad4,
200002575,Nanaya's Torch - Bullet,602420000,527062,527063,-1,0.5,5,0,50,150,0,9,0,0,50,25,0,0,0.1,-1,0,0,0,0.6,0,0,0,200002576,1731100,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,-20,0,0,0,254,254,254,254,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,0,[0|0|0|0|0|0|0|0]
200002576,Nanaya's Torch - Bullet,602420000,527062,527063,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,-1,0,0,0,0.6,0,0,0,-1,1731100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,1,0,0,5,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,0,[0|0|0|0|0|0|0|0]
200002577,Nanaya's Torch - Bullet,602420000,527062,527063,-1,0.05,0,0.27,0,0,0,9,0,0,50,25,0,0,0.1,-1,0,0,0,0.6,0,0,0,200002578,1731100,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,5,90,0,0,254,254,254,254,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,5,10,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.15,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,0,[0|0|0|0|0|0|0|0]
200002578,Nanaya's Torch - Bullet,602420000,527062,527063,-1,0.5,5,0,50,150,0,9,0,0,50,25,0,0,0.1,-1,0,0,0,0.6,0,0,0,200002579,1731100,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,0,[0|0|0|0|0|0|0|0]
200002579,Nanaya's Torch - Bullet,602420000,527062,527063,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,-1,0,0,0,0.6,0,0,0,-1,1731100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,1,0,0,5,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,0,[0|0|0|0|0|0|0|0]
200003030,Firespark Perfume Bottle - Bullet,600000031,441022,-1,-1,2,15,0,0,0,0,7,0,0,7,0,0,0,0.1,1,0.3,0,0,0.5,0,20000970,0,200003036,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,254,254,254,254,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,-1,[0|0|0|0|0|0|0|0]
200003031,Firespark Perfume Bottle - Bullet,600000031,441022,-1,-1,1.7,15,0,0,0,0,7,0,0,7,0,0,0,0.1,1,0.3,0,0,0.5,0,0,0,200003036,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,254,254,254,254,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,-1,[0|0|0|0|0|0|0|0]
200003032,Firespark Perfume Bottle - Bullet,600000031,441022,-1,-1,1.4,15,0,0,0,0,7,0,0,7,0,0,0,0.1,1,0.3,0,0,0.5,0,0,0,200003036,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,254,254,254,254,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,-1,[0|0|0|0|0|0|0|0]
200003033,Firespark Perfume Bottle - Bullet,600000031,441022,-1,-1,1.1,15,0,0,0,0,7,0,0,7,0,0,0,0.1,1,0.3,0,0,0.5,0,0,0,200003036,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,254,254,254,254,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,-1,[0|0|0|0|0|0|0|0]
200003034,Firespark Perfume Bottle - Bullet,600000031,441022,-1,-1,0.8,15,0,0,0,0,7,0,0,7,0,0,0,0.1,1,0.3,0,0,0.5,0,0,0,200003036,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,-1,[0|0|0|0|0|0|0|0]
200003035,Firespark Perfume Bottle - Bullet,600000031,441022,-1,-1,0.5,15,0,0,0,0,7,0,0,7,0,0,0,0.1,1,0.3,0,0,0.5,0,0,0,200003036,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,254,254,254,254,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,-1,[0|0|0|0|0|0|0|0]
200003036,Firespark Perfume Bottle - Bullet,600000031,441022,-1,-1,1.3,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0.5,0,0,0,200003037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,1,1,0,0,0,5,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,-1,[0|0|0|0|0|0|0|0]
200003037,Firespark Perfume Bottle - Bullet,600000023,441022,-1,-1,0.1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0.5,0,0,0,200003038,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,1,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,-1,[0|0|0|0|0|0|0|0]
200003038,Firespark Perfume Bottle - Bullet,600000030,441023,-1,-1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0.1,0,0,0.5,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,1,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,6,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,-1,[0|0|0|0|0|0|0|0]
200003039,Firespark Perfume Bottle - Bullet,600000023,-1,-1,-1,0.1,5,0,0,0,0,10,0,0,10,10,0,0,1,1,0,0,0,0.5,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,254,254,254,254,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,6,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,-1,[0|0|0|0|0|0|0|0]
200003040,Chilling Perfume Bottle - Bullet,600000031,442022,-1,-1,2,15,0,0,0,0,7,0,0,7,0,0,0,0.1,1,0.3,0,0,0.5,0,20000971,0,200003046,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,254,254,254,254,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,-1,[0|0|0|0|0|0|0|0]
200003041,Chilling Perfume Bottle - Bullet,600000031,442022,-1,-1,1.7,15,0,0,0,0,7,0,0,7,0,0,0,0.1,1,0.3,0,0,0.5,0,0,0,200003046,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,254,254,254,254,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,-1,[0|0|0|0|0|0|0|0]
200003042,Chilling Perfume Bottle - Bullet,600000031,442022,-1,-1,1.4,15,0,0,0,0,7,0,0,7,0,0,0,0.1,1,0.3,0,0,0.5,0,0,0,200003046,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,254,254,254,254,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,-1,[0|0|0|0|0|0|0|0]
200003043,Chilling Perfume Bottle - Bullet,600000031,442022,-1,-1,1.1,15,0,0,0,0,7,0,0,7,0,0,0,0.1,1,0.3,0,0,0.5,0,0,0,200003046,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,254,254,254,254,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,-1,[0|0|0|0|0|0|0|0]
200003044,Chilling Perfume Bottle - Bullet,600000031,442022,-1,-1,0.8,15,0,0,0,0,7,0,0,7,0,0,0,0.1,1,0.3,0,0,0.5,0,0,0,200003046,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,-1,[0|0|0|0|0|0|0|0]
200003045,Chilling Perfume Bottle - Bullet,600000031,442022,-1,-1,0.5,15,0,0,0,0,7,0,0,7,0,0,0,0.1,1,0.3,0,0,0.5,0,0,0,200003046,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,254,254,254,254,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,-1,[0|0|0|0|0|0|0|0]
200003046,Chilling Perfume Bottle - Bullet,600000031,442022,-1,-1,1.3,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0.5,0,0,0,200003047,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,1,1,0,0,0,5,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,-1,[0|0|0|0|0|0|0|0]
200003047,Chilling Perfume Bottle - Bullet,600000023,442022,-1,-1,0.1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0.5,0,0,0,200003048,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,1,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,-1,[0|0|0|0|0|0|0|0]
200003048,Chilling Perfume Bottle - Bullet,600000030,442023,-1,-1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0.1,0,0,0.5,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,1,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,6,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,-1,[0|0|0|0|0|0|0|0]
200003049,Chilling Perfume Bottle - Bullet,600000023,-1,-1,-1,0.1,5,0,0,0,0,10,0,0,10,10,0,0,1,1,0,0,0,0.5,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,254,254,254,254,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,6,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,-1,[0|0|0|0|0|0|0|0]
200003050,Frenzyflame Perfume Bottle - Bullet,600000031,442122,-1,-1,2,15,0,0,0,0,7,0,0,7,0,0,0,0.1,1,0.3,0,0,0.3,0,20000972,0,200003056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,254,254,254,254,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,-1,[0|0|0|0|0|0|0|0]
200003051,Frenzyflame Perfume Bottle - Bullet,600000031,442122,-1,-1,1.7,15,0,0,0,0,7,0,0,7,0,0,0,0.1,1,0.3,0,0,0.3,0,0,0,200003056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,254,254,254,254,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,1,-1,[0|0|0|0|0|0|0|0]
